iter	RMSE
2903	0.008116896567
2904	0.008112573022
2905	0.008105656639
2906	0.008096592684
2907	0.008090296814
2908	0.008081628822
2909	0.008074107382
2910	0.008069633109
2911	0.008066539784
2912	0.008056254893
2913	0.008049021188
2914	0.008041381602
2915	0.008035690362
2916	0.008031888788
2917	0.008025694158
2918	0.008021238397
2919	0.00801378211
2920	0.008007813459
2921	0.00799650269
2922	0.007993621626
2923	0.007985929058
2924	0.007976954773
2925	0.007971080786
2926	0.007969378851
2927	0.007968720729
2928	0.007964423292
2929	0.007962756414
2930	0.007953558002
2931	0.007945068829
2932	0.00794015841
2933	0.007934196146
2934	0.007927624039
2935	0.007922489318
2936	0.007918663456
2937	0.00791044921
2938	0.007908221952
2939	0.007901055661
2940	0.007892287775
2941	0.007884216981
2942	0.007880968892
2943	0.007874098566
2944	0.007864324142
2945	0.007851305819
2946	0.007844835808
2947	0.00783905433
2948	0.007831959122
2949	0.007825282128
2950	0.00782117876
2951	0.007820038492
2952	0.007810665459
2953	0.007799738787
2954	0.007793841337
2955	0.007787902998
2956	0.007779625969
2957	0.00777396953
2958	0.007773634994
2959	0.007768497163
2960	0.007761718604
2961	0.007754790484
2962	0.007752165411
2963	0.007744819671
2964	0.007734567558
2965	0.00772642862
2966	0.00772025465
2967	0.00771979496
2968	0.007712854852
2969	0.007706258749
2970	0.007703448056
2971	0.007698126766
2972	0.007695748518
2973	0.007691763857
2974	0.007683948443
2975	0.007675636477
2976	0.007671079304
2977	0.007660528491
2978	0.007654837799
2979	0.00764850866
2980	0.007643092281
2981	0.007636341831
2982	0.007631388547
2983	0.007626791955
2984	0.007622919468
2985	0.007617040219
2986	0.007616792691
2987	0.007607851996
2988	0.007600224019
2989	0.007590194479
2990	0.007583898589
2991	0.007578562915
2992	0.007571235807
2993	0.007566354047
2994	0.007558459536
2995	0.007554495197
2996	0.007546051729
2997	0.007539742932
2998	0.00753307561
2999	0.007529121455
